tab,comptable,operation,valeur,code,libelle,bank,date,year,month,group,var,value
5,11/02/2015,11/02/2015,11/02/2015,365,TIP IMPOT CEL,cmcc,2015-02-11,2015,2,taxe,debit,-1018
5,18/02/2015,18/02/2015,18/02/2015,240,CHEQUE 0880802 T088-9106-00111,cmcc,2015-02-18,2015,2,chq-vir,debit,-123.91
5,18/02/2015,18/02/2015,18/02/2015,240,CHEQUE 0880797 T087-9549-00111,cmcc,2015-02-18,2015,2,chq-vir,debit,-158.3
5,20/02/2015,20/02/2015,23/02/2015,250,REM CHQ REF01896R18,cmcc,2015-02-20,2015,2,chq-vir,credit,71.81
5,27/02/2015,27/02/2015,27/02/2015,305,VIR MME ELISABETH PIASNY,cmcc,2015-02-27,2015,2,loyer,credit,438
5,02/03/2015,02/03/2015,02/03/2015,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2015-03-02,2015,3,pension,credit,623.35
5,02/03/2015,02/03/2015,02/03/2015,240,CHEQUE 0787021 A002-9086-00599,cmcc,2015-03-02,2015,3,chq-vir,debit,-50
5,02/03/2015,02/03/2015,02/03/2015,305,VIR AG2R REUNICA,cmcc,2015-03-02,2015,3,pension,credit,25.85
5,05/03/2015,05/03/2015,05/03/2015,240,CHEQUE 0880805 A013-0354-00111,cmcc,2015-03-05,2015,3,chq-vir,debit,-103.9
5,05/03/2015,05/03/2015,05/03/2015,350,LOYER BARTHEL HARTMANN,cmcc,2015-03-05,2015,3,loyer,credit,345
5,06/03/2015,06/03/2015,06/03/2015,240,CHEQUE 0880804 T033-8149-00111,cmcc,2015-03-06,2015,3,chq-vir,debit,-67.53
5,09/03/2015,09/03/2015,09/03/2015,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2015-03-09,2015,3,pension,credit,377.51
5,09/03/2015,09/03/2015,09/03/2015,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2015-03-09,2015,3,pension,credit,113.26
5,10/03/2015,10/03/2015,10/03/2015,240,CHEQUE 0880806 T045-9199-00111,cmcc,2015-03-10,2015,3,chq-vir,debit,-55.56
5,10/03/2015,10/03/2015,10/03/2015,240,CHEQUE 0880803 T056-7084-00111,cmcc,2015-03-10,2015,3,chq-vir,debit,-128
5,10/03/2015,10/03/2015,10/03/2015,305,VIR M.OU MME FRANCK MEHL,cmcc,2015-03-10,2015,3,loyer,credit,433
5,17/03/2015,17/03/2015,01/10/2014,995,RETRO F FRAIS DE GESTION 01/07,cmcc,2015-03-17,2015,3,charges,credit,3.6
5,17/03/2015,17/03/2015,01/01/2015,995,RETRO F FRAIS DE GESTION 01/10,cmcc,2015-03-17,2015,3,charges,credit,3.6
5,17/03/2015,17/03/2015,17/03/2015,210,RET 170315 REF01896B00,cmcc,2015-03-17,2015,3,cash,debit,-600
5,17/03/2015,17/03/2015,18/03/2015,250,REM CHQ REF01896R18,cmcc,2015-03-17,2015,3,chq-vir,credit,105.14
5,23/03/2015,21/03/2015,21/03/2015,6,M OU MME BOB WABEALO,cmcc,2015-03-23,2015,3,loyer,credit,305
5,24/03/2015,24/03/2015,24/03/2015,240,CHEQUE 0880807 T005-9100-00111,cmcc,2015-03-24,2015,3,chq-vir,debit,-586.67
5,24/03/2015,24/03/2015,24/03/2015,365,TIP ES ENERGIES STRASBOURG,cmcc,2015-03-24,2015,3,charges,debit,-73.94
5,24/03/2015,24/03/2015,24/03/2015,365,TIP ES ENERGIES STRASBOURG,cmcc,2015-03-24,2015,3,charges,debit,-48.78
5,27/03/2015,27/03/2015,27/03/2015,240,CHEQUE 0880808 T066-5060-00111,cmcc,2015-03-27,2015,3,chq-vir,debit,-100
5,31/03/2015,31/03/2015,31/03/2015,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2015-03-31,2015,3,pension,credit,623.35
5,01/04/2015,01/04/2015,01/04/2015,305,VIR AG2R REUNICA,cmcc,2015-04-01,2015,4,pension,credit,25.85
5,01/04/2015,01/04/2015,01/04/2015,13,VIR PORTES OUVERTES,cmcc,2015-04-01,2015,4,libe,debit,-100
5,01/04/2015,01/04/2015,01/04/2015,13,VIR MISSION LEPRE,cmcc,2015-04-01,2015,4,libe,debit,-100
5,01/04/2015,01/04/2015,01/04/2015,13,LOYER,cmcc,2015-04-01,2015,4,loyer,credit,438
5,02/04/2015,02/04/2015,02/04/2015,240,CHEQUE 0880810 T081-7370-00111,cmcc,2015-04-02,2015,4,chq-vir,debit,-100
5,07/04/2015,07/04/2015,07/04/2015,350,LOYER BARTHEL HARTMANN,cmcc,2015-04-07,2015,4,loyer,credit,345
5,08/04/2015,08/04/2015,08/04/2015,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2015-04-08,2015,4,pension,credit,377.51
5,08/04/2015,08/04/2015,08/04/2015,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2015-04-08,2015,4,pension,credit,113.26
5,10/04/2015,10/04/2015,10/04/2015,305,VIR M.OU MME FRANCK MEHL,cmcc,2015-04-10,2015,4,loyer,credit,433
5,15/04/2015,15/04/2015,15/04/2015,240,CHEQUE 0880809 A098-7690-00111,cmcc,2015-04-15,2015,4,chq-vir,debit,-150
5,15/04/2015,15/04/2015,15/04/2015,240,CHEQUE 0880811 T097-9562-00111,cmcc,2015-04-15,2015,4,chq-vir,debit,-47
5,15/04/2015,15/04/2015,15/04/2015,6,LOYER + EAU,cmcc,2015-04-15,2015,4,loyer,credit,610
5,16/04/2015,16/04/2015,16/04/2015,210,RET 160415 REF01896B00,cmcc,2015-04-16,2015,4,cash,debit,-500
5,20/04/2015,20/04/2015,20/04/2015,240,CHEQUE 0880813 T083-6977-00111,cmcc,2015-04-20,2015,4,chq-vir,debit,-90.76
5,20/04/2015,20/04/2015,18/04/2015,871,CORAIL 3000 IB4147419,cmcc,2015-04-20,2015,4,charges,debit,-458.8
5,30/04/2015,30/04/2015,30/04/2015,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2015-04-30,2015,4,pension,credit,623.35
4,04/05/2015,04/05/2015,04/05/2015,240,CHEQUE 0885992 T074-9424-00111,cmcc,2015-05-04,2015,5,chq-vir,debit,-50.5
4,04/05/2015,04/05/2015,04/05/2015,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2015-05-04,2015,5,secu,credit,44.5
5,04/05/2015,04/05/2015,04/05/2015,305,VIR AG2R REUNICA,cmcc,2015-05-04,2015,5,pension,credit,25.85
5,04/05/2015,01/05/2015,01/05/2015,13,LOYER,cmcc,2015-05-04,2015,5,loyer,credit,438
4,05/05/2015,05/05/2015,05/05/2015,240,CHEQUE 0885991 A006-6291-00111,cmcc,2015-05-05,2015,5,chq-vir,debit,-103
4,05/05/2015,05/05/2015,05/05/2015,350,LOYER BARTHEL HARTMANN,cmcc,2015-05-05,2015,5,loyer,credit,345
4,08/05/2015,08/05/2015,08/05/2015,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2015-05-08,2015,5,pension,credit,377.51
4,08/05/2015,08/05/2015,08/05/2015,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2015-05-08,2015,5,pension,credit,113.26
4,08/05/2015,08/05/2015,08/05/2015,365,TIP IMPOT CEL,cmcc,2015-05-08,2015,5,taxe,debit,-1018
4,11/05/2015,11/05/2015,11/05/2015,240,CHEQUE 0885994 T060-9908-00111,cmcc,2015-05-11,2015,5,chq-vir,debit,-70.1
4,11/05/2015,11/05/2015,11/05/2015,305,VIR M.OU MME FRANCK MEHL,cmcc,2015-05-11,2015,5,loyer,credit,433
4,11/05/2015,11/05/2015,11/05/2015,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2015-05-11,2015,5,secu,credit,13.1
4,12/05/2015,12/05/2015,12/05/2015,210,RET 120515 REF01896B00,cmcc,2015-05-12,2015,5,cash,debit,-500
4,12/05/2015,12/05/2015,12/05/2015,365,TIP LDEF ALSACE FRANCHE COMT,cmcc,2015-05-12,2015,5,charges,debit,-527.51
4,13/05/2015,13/05/2015,13/05/2015,305,VIR LA PREV. ARTISANALE (RC),cmcc,2015-05-13,2015,5,secu,credit,1.56
4,20/05/2015,20/05/2015,20/05/2015,210,RET 200515 REF01896B00,cmcc,2015-05-20,2015,5,cash,debit,-900
4,27/05/2015,27/05/2015,27/05/2015,240,CHEQUE 0885995 A061-5211-00111,cmcc,2015-05-27,2015,5,chq-vir,debit,-95.43
4,28/05/2015,28/05/2015,28/05/2015,240,CHEQUE 0885996 A090-0852-00111,cmcc,2015-05-28,2015,5,chq-vir,debit,-78
4,28/05/2015,28/05/2015,28/05/2015,365,TIP ES ENERGIES STRASBOURG,cmcc,2015-05-28,2015,5,charges,debit,-100.65
4,28/05/2015,28/05/2015,28/05/2015,365,TIP ES ENERGIES STRASBOURG,cmcc,2015-05-28,2015,5,charges,debit,-42.67
4,01/06/2015,01/06/2015,01/06/2015,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2015-06-01,2015,6,pension,credit,623.35
4,01/06/2015,01/06/2015,01/06/2015,13,LOYER,cmcc,2015-06-01,2015,6,loyer,credit,438
4,01/06/2015,01/06/2015,01/06/2015,305,VIR AG2R REUNICA,cmcc,2015-06-01,2015,6,pension,credit,25.85
4,01/06/2015,30/05/2015,30/05/2015,6,M OU MME BOB WABEALO,cmcc,2015-06-01,2015,6,loyer,credit,610
4,02/06/2015,02/06/2015,02/06/2015,240,CHEQUE 0885993 T030-0369-00111,cmcc,2015-06-02,2015,6,chq-vir,debit,-527.51
4,05/06/2015,05/06/2015,05/06/2015,350,LOYER BARTHEL HARTMANN,cmcc,2015-06-05,2015,6,loyer,credit,345
4,08/06/2015,08/06/2015,08/06/2015,240,CHEQUE 0880812 T083-9154-00111,cmcc,2015-06-08,2015,6,chq-vir,debit,-1340
4,08/06/2015,08/06/2015,08/06/2015,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2015-06-08,2015,6,pension,credit,113.26
4,08/06/2015,08/06/2015,08/06/2015,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2015-06-08,2015,6,pension,credit,377.51
4,10/06/2015,10/06/2015,10/06/2015,305,VIR M.OU MME FRANCK MEHL,cmcc,2015-06-10,2015,6,loyer,credit,433
4,12/06/2015,12/06/2015,01/06/2015,531,REINV 121 PSB AVENIR A 1 EUR,cmcc,2015-06-12,2015,6,charges,debit,-121
4,12/06/2015,11/06/2015,01/06/2015,541,INTERETS PARTS SOCIALES 2014,cmcc,2015-06-12,2015,6,charges,credit,121.32
4,16/06/2015,16/06/2015,16/06/2015,210,RET 160615 REF01896B00,cmcc,2015-06-16,2015,6,cash,debit,-650
4,17/06/2015,17/06/2015,17/06/2015,240,CHEQUE 0885998 T086-0897-00111,cmcc,2015-06-17,2015,6,chq-vir,debit,-2100
4,19/06/2015,19/06/2015,19/06/2015,240,CHEQUE 0886002 T002-7535-00111,cmcc,2015-06-19,2015,6,chq-vir,debit,-85.92
4,19/06/2015,19/06/2015,19/06/2015,240,CHEQUE 0886000 A073-6650-00111,cmcc,2015-06-19,2015,6,chq-vir,debit,-1053.81
4,23/06/2015,23/06/2015,23/06/2015,240,CHEQUE 0885999 T032-4112-00111,cmcc,2015-06-23,2015,6,chq-vir,debit,-79.9
4,23/06/2015,23/06/2015,23/06/2015,240,CHEQUE 0886001 A018-5234-00111,cmcc,2015-06-23,2015,6,chq-vir,debit,-40
4,30/06/2015,30/06/2015,30/06/2015,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2015-06-30,2015,6,pension,credit,623.35
4,01/07/2015,01/07/2015,01/07/2015,305,VIR AG2R REUNICA,cmcc,2015-07-01,2015,7,pension,credit,25.85
4,01/07/2015,01/07/2015,01/07/2015,13,VIR PORTES OUVERTES,cmcc,2015-07-01,2015,7,libe,debit,-100
4,01/07/2015,01/07/2015,01/07/2015,13,VIR MISSION LEPRE,cmcc,2015-07-01,2015,7,libe,debit,-100
4,01/07/2015,01/07/2015,01/07/2015,13,LOYER,cmcc,2015-07-01,2015,7,loyer,credit,445
4,02/07/2015,02/07/2015,02/07/2015,210,RET 020715 REF01896B00,cmcc,2015-07-02,2015,7,cash,debit,-600
4,03/07/2015,01/07/2015,01/07/2015,385,F COTIS CARTE CIRRUS,cmcc,2015-07-03,2015,7,charges,debit,-21.2
4,06/07/2015,06/07/2015,06/07/2015,240,CHEQUE 0886003 T050-5928-00111,cmcc,2015-07-06,2015,7,chq-vir,debit,-231.24
4,06/07/2015,06/07/2015,06/07/2015,350,LOYER BARTHEL HARTMANN,cmcc,2015-07-06,2015,7,loyer,credit,355
4,07/07/2015,07/07/2015,07/07/2015,240,CHEQUE 0886004 A077-7080-00111,cmcc,2015-07-07,2015,7,chq-vir,debit,-57
3,08/07/2015,08/07/2015,08/07/2015,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2015-07-08,2015,7,pension,credit,377.51
4,08/07/2015,08/07/2015,08/07/2015,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2015-07-08,2015,7,pension,credit,113.26
3,10/07/2015,10/07/2015,10/07/2015,240,CHEQUE 0886008 T086-1799-00111,cmcc,2015-07-10,2015,7,chq-vir,debit,-93.71
3,10/07/2015,10/07/2015,10/07/2015,305,VIR M.OU MME FRANCK MEHL,cmcc,2015-07-10,2015,7,loyer,credit,433
3,15/07/2015,15/07/2015,15/07/2015,6,LOYER,cmcc,2015-07-15,2015,7,loyer,credit,305
3,16/07/2015,16/07/2015,16/07/2015,240,CHEQUE 0886005 T057-6374-00111,cmcc,2015-07-16,2015,7,chq-vir,debit,-258.06
3,17/07/2015,17/07/2015,17/07/2015,240,CHEQUE 0886006 T019-7674-00111,cmcc,2015-07-17,2015,7,chq-vir,debit,-47
3,20/07/2015,20/07/2015,18/07/2015,871,AURORE 2000 BS3960557,cmcc,2015-07-20,2015,7,charges,debit,-497.29
3,21/07/2015,21/07/2015,21/07/2015,240,CHEQUE 0886007 A088-5715-00111,cmcc,2015-07-21,2015,7,chq-vir,debit,-157.66
3,22/07/2015,22/07/2015,22/07/2015,240,CHEQUE 0886011 T003-1454-00111,cmcc,2015-07-22,2015,7,chq-vir,debit,-500
3,24/07/2015,24/07/2015,24/07/2015,365,TIP ES ENERGIES STRASBOURG,cmcc,2015-07-24,2015,7,charges,debit,-47.02
3,24/07/2015,24/07/2015,24/07/2015,365,TIP ES ENERGIES STRASBOURG,cmcc,2015-07-24,2015,7,charges,debit,-98.38
3,27/07/2015,27/07/2015,27/07/2015,240,CHEQUE 0886010 T064-2462-00111,cmcc,2015-07-27,2015,7,chq-vir,debit,-100
3,30/07/2015,30/07/2015,30/07/2015,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2015-07-30,2015,7,secu,credit,37.5
3,31/07/2015,31/07/2015,31/07/2015,305,VIR DRFIP D'ALSACE ET DU BAS,cmcc,2015-07-31,2015,7,taxe,credit,1721
3,31/07/2015,31/07/2015,31/07/2015,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2015-07-31,2015,7,pension,credit,623.35
3,31/07/2015,31/07/2015,31/07/2015,305,VIR LA PREV. ARTISANALE (RC),cmcc,2015-07-31,2015,7,secu,credit,7.94
3,03/08/2015,03/08/2015,03/08/2015,305,VIR AG2R REUNICA,cmcc,2015-08-03,2015,8,pension,credit,25.85
3,03/08/2015,01/08/2015,01/08/2015,13,LOYER,cmcc,2015-08-03,2015,8,loyer,credit,445
3,04/08/2015,04/08/2015,04/08/2015,305,FACTURE CHAUFFAGE 2014/2015,cmcc,2015-08-04,2015,8,charges,credit,287.4
3,05/08/2015,05/08/2015,05/08/2015,240,CHEQUE 0886012 T034-4636-00111,cmcc,2015-08-05,2015,8,chq-vir,debit,-111.53
3,05/08/2015,05/08/2015,05/08/2015,350,LOYER BARTHEL HARTMANN,cmcc,2015-08-05,2015,8,loyer,credit,355
3,05/08/2015,05/08/2015,05/08/2015,240,CHEQUE 0886009 T094-3173-00111,cmcc,2015-08-05,2015,8,chq-vir,debit,-100
3,07/08/2015,07/08/2015,07/08/2015,240,CHEQUE 0886013 T027-4743-00111,cmcc,2015-08-07,2015,8,chq-vir,debit,-61.09
3,10/08/2015,10/08/2015,10/08/2015,305,VIR M.OU MME FRANCK MEHL,cmcc,2015-08-10,2015,8,loyer,credit,440
3,10/08/2015,10/08/2015,10/08/2015,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2015-08-10,2015,8,pension,credit,377.51
3,10/08/2015,10/08/2015,10/08/2015,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2015-08-10,2015,8,pension,credit,113.26
3,14/08/2015,14/08/2015,14/08/2015,240,CHEQUE 0886014 S063-1320-00111,cmcc,2015-08-14,2015,8,chq-vir,debit,-136
3,14/08/2015,14/08/2015,14/08/2015,210,RET 140815 REF01896B00,cmcc,2015-08-14,2015,8,cash,debit,-500
3,19/08/2015,19/08/2015,19/08/2015,240,CHEQUE 0886015 A003-3537-00111,cmcc,2015-08-19,2015,8,chq-vir,debit,-158.47
3,19/08/2015,19/08/2015,19/08/2015,240,CHEQUE 0886016 T045-7230-00111,cmcc,2015-08-19,2015,8,chq-vir,debit,-57.5
3,20/08/2015,20/08/2015,20/08/2015,240,CHEQUE 0886018 T098-8410-00111,cmcc,2015-08-20,2015,8,chq-vir,debit,-150
3,20/08/2015,19/08/2015,19/08/2015,244,F ENVOI 1 CHEQUIER(S),cmcc,2015-08-20,2015,8,charges,debit,-0.77
3,24/08/2015,24/08/2015,24/08/2015,240,CHEQUE 0886017 A048-8597-00111,cmcc,2015-08-24,2015,8,chq-vir,debit,-600
3,26/08/2015,26/08/2015,26/08/2015,6,LOYER,cmcc,2015-08-26,2015,8,loyer,credit,305
3,28/08/2015,28/08/2015,28/08/2015,305,VIR LA PREV. ARTISANALE (RC),cmcc,2015-08-28,2015,8,secu,credit,3.08
3,31/08/2015,31/08/2015,31/08/2015,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2015-08-31,2015,8,pension,credit,623.35
3,01/09/2015,01/09/2015,01/09/2015,305,VIR AG2R REUNICA,cmcc,2015-09-01,2015,9,pension,credit,25.85
3,01/09/2015,01/09/2015,01/09/2015,13,LOYER,cmcc,2015-09-01,2015,9,loyer,credit,445
3,03/09/2015,03/09/2015,03/09/2015,240,CHEQUE 0886019 T043-8089-00111,cmcc,2015-09-03,2015,9,chq-vir,debit,-100
3,04/09/2015,04/09/2015,04/09/2015,240,CHEQUE 0886021 T094-8067-00111,cmcc,2015-09-04,2015,9,chq-vir,debit,-63.98
3,07/09/2015,07/09/2015,07/09/2015,350,LOYER BARTHEL HARTMANN,cmcc,2015-09-07,2015,9,loyer,credit,355
3,08/09/2015,08/09/2015,08/09/2015,240,CHEQUE 0886020 A087-4651-00111,cmcc,2015-09-08,2015,9,chq-vir,debit,-57
3,08/09/2015,08/09/2015,08/09/2015,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2015-09-08,2015,9,pension,credit,113.26
3,08/09/2015,08/09/2015,08/09/2015,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2015-09-08,2015,9,pension,credit,377.51
3,10/09/2015,10/09/2015,10/09/2015,305,VIR M.OU MME FRANCK MEHL,cmcc,2015-09-10,2015,9,loyer,credit,440
3,11/09/2015,11/09/2015,11/09/2015,210,RET 110915 REF01896B00,cmcc,2015-09-11,2015,9,cash,debit,-500
3,15/09/2015,15/09/2015,16/09/2015,250,REM CHQ REF01896R18,cmcc,2015-09-15,2015,9,chq-vir,credit,128.32
2,16/09/2015,16/09/2015,16/09/2015,240,CHEQUE 0886022 T079-6047-00111,cmcc,2015-09-16,2015,9,chq-vir,debit,-725.23
2,23/09/2015,23/09/2015,23/09/2015,6,LOYER WABEALO,cmcc,2015-09-23,2015,9,loyer,credit,305
2,24/09/2015,24/09/2015,24/09/2015,365,TIP ES ENERGIES STRASBOURG,cmcc,2015-09-24,2015,9,charges,debit,-38.78
2,24/09/2015,24/09/2015,24/09/2015,365,TIP ES ENERGIES STRASBOURG,cmcc,2015-09-24,2015,9,charges,debit,-47.26
2,30/09/2015,30/09/2015,30/09/2015,365,TIP IMPOT CEL,cmcc,2015-09-30,2015,9,taxe,debit,-567
2,30/09/2015,30/09/2015,30/09/2015,365,TIP IMPOT CEL,cmcc,2015-09-30,2015,9,taxe,debit,-19
2,30/09/2015,30/09/2015,30/09/2015,365,TIP IMPOT CEL,cmcc,2015-09-30,2015,9,taxe,debit,-511
2,30/09/2015,30/09/2015,30/09/2015,365,TIP IMPOT CEL,cmcc,2015-09-30,2015,9,taxe,debit,-1175
2,30/09/2015,30/09/2015,30/09/2015,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2015-09-30,2015,9,pension,credit,623.35
2,01/10/2015,01/10/2015,01/10/2015,305,VIR AG2R REUNICA,cmcc,2015-10-01,2015,10,pension,credit,25.85
2,01/10/2015,01/10/2015,01/10/2015,13,VIR PORTES OUVERTES,cmcc,2015-10-01,2015,10,libe,debit,-100
2,01/10/2015,01/10/2015,01/10/2015,13,VIR MISSION LEPRE,cmcc,2015-10-01,2015,10,libe,debit,-100
2,01/10/2015,01/10/2015,01/10/2015,13,LOYER,cmcc,2015-10-01,2015,10,loyer,credit,445
2,05/10/2015,05/10/2015,05/10/2015,350,LOYER BARTHEL HARTMANN,cmcc,2015-10-05,2015,10,loyer,credit,355
2,05/10/2015,02/10/2015,01/10/2015,800,F FRAIS DE GESTION 01/07-30/09,cmcc,2015-10-05,2015,10,charges,debit,-1.8
2,08/10/2015,08/10/2015,08/10/2015,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2015-10-08,2015,10,pension,credit,377.51
2,08/10/2015,08/10/2015,08/10/2015,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2015-10-08,2015,10,pension,credit,113.26
2,09/10/2015,09/10/2015,09/10/2015,6,LOYER 200 EAU,cmcc,2015-10-09,2015,10,loyer,credit,505
2,09/10/2015,09/10/2015,09/10/2015,210,RET 091015 REF01896B00,cmcc,2015-10-09,2015,10,cash,debit,-500
2,12/10/2015,12/10/2015,12/10/2015,240,CHEQUE 1033192 T062-8404-00111,cmcc,2015-10-12,2015,10,chq-vir,debit,-640.04
2,12/10/2015,12/10/2015,12/10/2015,305,VIR M.OU MME FRANCK MEHL,cmcc,2015-10-12,2015,10,loyer,credit,440
2,14/10/2015,14/10/2015,14/10/2015,240,CHEQUE 1033197 A003-0842-00111,cmcc,2015-10-14,2015,10,chq-vir,debit,-61
2,16/10/2015,16/10/2015,16/10/2015,240,CHEQUE 1033200 A064-5610-00111,cmcc,2015-10-16,2015,10,chq-vir,debit,-103.9
2,16/10/2015,16/10/2015,16/10/2015,240,CHEQUE 1033199 T092-8509-00111,cmcc,2015-10-16,2015,10,chq-vir,debit,-62.53
2,16/10/2015,16/10/2015,16/10/2015,240,CHEQUE 1033193 I040-5783-00111,cmcc,2015-10-16,2015,10,chq-vir,debit,-100
2,19/10/2015,19/10/2015,19/10/2015,240,CHEQUE 1033195 T040-4396-00111,cmcc,2015-10-19,2015,10,chq-vir,debit,-30
2,20/10/2015,20/10/2015,20/10/2015,871,AURORE 2000 BS3960554,cmcc,2015-10-20,2015,10,charges,debit,-260.55
2,21/10/2015,21/10/2015,21/10/2015,240,CHEQUE 1033194 T089-9914-00111,cmcc,2015-10-21,2015,10,chq-vir,debit,-100
2,22/10/2015,22/10/2015,22/10/2015,240,CHEQUE 1033196 T033-2569-00111,cmcc,2015-10-22,2015,10,chq-vir,debit,-100
2,23/10/2015,23/10/2015,23/10/2015,365,TIP IMPOT CEL,cmcc,2015-10-23,2015,10,taxe,debit,-822
2,30/10/2015,30/10/2015,30/10/2015,240,CHEQUE 1033198 T048-3318-00111,cmcc,2015-10-30,2015,10,chq-vir,debit,-120
2,30/10/2015,30/10/2015,30/10/2015,6,SOLDE EAU WABEALO,cmcc,2015-10-30,2015,10,loyer,credit,166
2,02/11/2015,02/11/2015,02/11/2015,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2015-11-02,2015,11,secu,credit,52
2,02/11/2015,02/11/2015,02/11/2015,305,VIR AG2R REUNICA,cmcc,2015-11-02,2015,11,pension,credit,25.85
2,02/11/2015,02/11/2015,02/11/2015,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2015-11-02,2015,11,pension,credit,624.66
2,02/11/2015,01/11/2015,01/11/2015,13,LOYER,cmcc,2015-11-02,2015,11,loyer,credit,445
2,04/11/2015,04/11/2015,04/11/2015,210,RET 041115 REF01896B00,cmcc,2015-11-04,2015,11,cash,debit,-600
2,05/11/2015,05/11/2015,05/11/2015,350,LOYER BARTHEL HARTMANN,cmcc,2015-11-05,2015,11,loyer,credit,355
2,06/11/2015,06/11/2015,06/11/2015,240,CHEQUE 1033204 T051-1882-00111,cmcc,2015-11-06,2015,11,chq-vir,debit,-84.69
2,06/11/2015,06/11/2015,06/11/2015,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2015-11-06,2015,11,secu,credit,45
2,09/11/2015,09/11/2015,09/11/2015,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2015-11-09,2015,11,pension,credit,113.37
2,09/11/2015,09/11/2015,09/11/2015,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2015-11-09,2015,11,pension,credit,377.87
2,09/11/2015,09/11/2015,09/11/2015,240,CHEQUE 1033202 A032-7316-00111,cmcc,2015-11-09,2015,11,chq-vir,debit,-60
2,10/11/2015,10/11/2015,10/11/2015,240,CHEQUE 1033203 A060-6696-00111,cmcc,2015-11-10,2015,11,chq-vir,debit,-39
2,10/11/2015,10/11/2015,10/11/2015,305,VIR M.OU MME FRANCK MEHL,cmcc,2015-11-10,2015,11,loyer,credit,440
2,17/11/2015,17/11/2015,17/11/2015,240,CHEQUE 1033205 A092-6626-00111,cmcc,2015-11-17,2015,11,chq-vir,debit,-127.71
2,19/11/2015,19/11/2015,19/11/2015,240,CHEQUE 1033201 A035-1843-00111,cmcc,2015-11-19,2015,11,chq-vir,debit,-42.48
1,23/11/2015,23/11/2015,23/11/2015,365,TIP ES ENERGIES STRASBOURG,cmcc,2015-11-23,2015,11,charges,debit,-87.74
1,23/11/2015,23/11/2015,23/11/2015,365,TIP ES ENERGIES STRASBOURG,cmcc,2015-11-23,2015,11,charges,debit,-37.27
1,26/11/2015,26/11/2015,26/11/2015,305,VIR LA PREV. ARTISANALE (RC),cmcc,2015-11-26,2015,11,secu,credit,30
1,27/11/2015,27/11/2015,27/11/2015,240,CHEQUE 1033206 T088-8576-00111,cmcc,2015-11-27,2015,11,chq-vir,debit,-151.29
1,27/11/2015,27/11/2015,27/11/2015,240,CHEQUE 0886023 A057-9723-00111,cmcc,2015-11-27,2015,11,chq-vir,debit,-13.5
1,27/11/2015,27/11/2015,27/11/2015,6,LOYER WABEALO,cmcc,2015-11-27,2015,11,loyer,credit,305
1,30/11/2015,30/11/2015,30/11/2015,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2015-11-30,2015,11,secu,credit,31
1,30/11/2015,30/11/2015,30/11/2015,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2015-11-30,2015,11,pension,credit,624
1,01/12/2015,01/12/2015,01/12/2015,305,VIR AG2R REUNICA,cmcc,2015-12-01,2015,12,pension,credit,25.85
1,01/12/2015,01/12/2015,01/12/2015,13,LOYER,cmcc,2015-12-01,2015,12,loyer,credit,445
1,02/12/2015,30/11/2015,01/12/2015,800,F FRAIS DE TENUE DE COMPTE,cmcc,2015-12-02,2015,12,charges,debit,-2
1,03/12/2015,03/12/2015,03/12/2015,210,RET 031215 REF01896B00,cmcc,2015-12-03,2015,12,cash,debit,-600
1,07/12/2015,07/12/2015,07/12/2015,350,LOYER BARTHEL HARTMANN,cmcc,2015-12-07,2015,12,loyer,credit,355
